
Gurobi 11.0.3 (linux64, Java) logging started sex 13 dez 2024 08:18:59 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 4.4613657861950539e-09
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_hosp/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 1239695 rows, 833994 columns and 9386231 nonzeros
Model fingerprint: 0x6f59d45f
Model has 650 quadratic constraints
Variable types: 416676 continuous, 417318 integer (645 binary)
Coefficient statistics:
  Matrix range     [2e-03, 6e+07]
  QMatrix range    [2e-03, 1e+06]
  QLMatrix range   [1e+00, 1e+06]
  Objective range  [1e+00, 4e+08]
  Bounds range     [1e+00, 2e+08]
  RHS range        [1e+00, 5e+07]
Presolve removed 2 rows and 3 columns (presolve time = 6s) ...
Presolve removed 821052 rows and 415347 columns (presolve time = 11s) ...
Presolve removed 1231350 rows and 825044 columns (presolve time = 15s) ...
Presolve removed 1231645 rows and 825340 columns
Presolve time: 19.17s
Presolved: 12437 rows, 9999 columns, 3951785 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 645 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 2319 continuous, 7680 integer (647 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   5.030836e+04   0.000000e+00     58s
    1037    0.0000000e+00   0.000000e+00   0.000000e+00     60s

Root relaxation: objective 0.000000e+00, 1037 iterations, 2.86 seconds (1.17 work units)
Total elapsed time = 59.80s (DegenMoves)
Total elapsed time = 69.42s (DegenMoves)
Total elapsed time = 76.58s (DegenMoves)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
   253   271 414848.341  126 1096          - 258005.507      -  18.1  683s
   270   287 414848.341  133 1095          - 258005.507      -  17.1  698s
   286   304 414848.341  140 1088          - 258005.507      -  16.3  709s
   303   322 414848.341  149 1090          - 258005.507      -  15.5  720s
   321   340 414848.341  157 1079          - 258005.507      -  14.7  731s
   339   359 414848.341  164 1079          - 258005.507      -  14.1  748s
   358   377 414848.341  173 1071          - 258005.507      -  13.5  764s
   376   396 414848.341  180 1064          - 258005.507      -  13.0  777s
   395   418 414848.341  192 1054          - 258005.507      -  12.5  793s
   417   439 414848.341  203 1048          - 258005.507      -  12.1  807s
   438   461 414848.341  212 1043          - 258005.507      -  11.6  826s
   460   485 414848.341  223 1042          - 258005.507      -  11.2  847s
   484   506 414848.341  236 1036          - 258005.507      -  10.8  861s
   505   537 414848.341  247 1027          - 258005.507      -  10.5  879s
   536   567 414848.341  265 1019          - 258005.507      -  10.0  897s
   566   594 414848.341  280 1012          - 258005.507      -   9.6  913s
   593   624 414848.341  293 1008          - 258005.507      -   9.3  927s
   623   655 414848.341  309 1001          - 258005.507      -   9.0  946s
   654   690 414848.341  327 1002          - 258005.507      -   8.7  964s
   689   718 414848.341  349  990          - 258005.507      -   8.4  986s
   717   746 414848.341  363  971          - 258005.507      -   8.5 1010s
   745   774 414848.341  376  970          - 258005.507      -   8.2 1026s
   773   806 414848.341  388  951          - 258005.507      -   8.0 1038s
   805   844 414848.341  403  942          - 258005.507      -   7.8 1051s
   843   882 414848.341  425  936          - 258005.507      -   7.6 1066s
   881   924 414848.341  446  928          - 258005.507      -   7.4 1086s
   923   959 414848.341  473  923          - 258005.507      -   7.2 1103s
   958  1004 414848.341  491  915          - 258005.507      -   7.1 1122s
  1003  1046 414848.341  516  906          - 258005.507      -   6.9 1139s
  1045  1087 414848.341  544  897          - 258005.507      -   7.2 1158s
  1086  1142 414848.341  572  881          - 258005.507      -   7.4 1177s
  1141  1198 414848.341  606  859          - 258005.507      -   7.5 1198s
  1197  1267 414848.341  644  848          - 258005.507      -   7.5 1218s
  1266  1321 infeasible  687               - 258005.507      -   7.4 1241s
  1324  1386 417531.222  724  822          - 258005.507      -   7.6 1276s
  1389  1449 420415.724  750  817          - 258005.507      -   7.4 1305s
  1452  1497 424711.484  774  812          - 258005.507      -   7.2 1329s
  1500  1533 421870.929  797  810          - 258005.507      -  10.0 1349s
  1536  1580 423303.694  800  808          - 258005.507      -  13.7 1368s
  1583  1625 423303.694  805  808          - 258005.507      -  17.1 1389s
  1628  1672 423303.694  808  808          - 258005.507      -  20.0 1417s
  1675  1721 423303.694  813  808          - 258005.507      -  22.8 1441s
  1724  1783 424770.051  816  807          - 258005.507      -  25.3 1467s
  1786  1878 427829.655  832  867          - 258005.507      -  26.7 1510s
  1881  1984 441937.184  874  830          - 258005.507      -  25.6 1560s
  1987  2085 458218.155  927  816          - 258005.507      -  24.7 1601s
  2088  2195 475695.782  982  793          - 258005.507      -  24.0 1644s
  2198  2306 490038.185 1033  771          - 258005.507      -  23.3 1691s
  2309  2435 503050.685 1077  762          - 258005.507      -  23.1 1741s
  2438  2556 526003.310 1139  746          - 258005.507      -  22.5 1779s
  2569  2723 589312.412 1194  725          - 258005.507      -  22.4 1824s
  2736  2886 602047.584 1290  723          - 258005.507      -  21.2 1886s
  2899  3041 602245.987 1379  723          - 258005.507      -  20.2 1931s
  3054  3176 602047.584 1460  723          - 258005.507      -  19.5 1976s
  3189  3310 602595.584 1518  727          - 258005.507      -  19.7 2039s
  3323  3440 623228.733 1573  724          - 258005.507      -  20.5 2094s
  3453  3627 745192.200 1614  725          - 258005.507      -  22.5 2158s
  3641  3628 3484412.33  627 3288          - 258005.507      -  21.5 2379s
  3642  3629 414848.341  170 3288          - 258005.507      -  21.5 2386s
  3643  3629 5916514.32 1219 1045          - 258005.507      -  21.5 2394s
  3644  3630 829687.905   91 1288          - 281142.066      -  21.5 2400s
  3646  3631 414848.341  238 1359          - 286951.638      -  21.5 2412s
  3647  3632 414848.341  499 1360          - 286951.638      -  21.5 2419s
  3648  3633 414848.341  531 1363          - 286955.570      -  21.5 2424s
  3649  3633 5609488.48 1150 1360          - 286957.932      -  21.5 2426s
  3651  3635 521196.149 1122 1367          - 286958.588      -  21.4 2430s
  3658  3639 414848.341  336 1354          - 286976.915      -  21.4 2435s
  3665  3644 429745.542  815 1383          - 313625.391      -  21.4 2440s
  3666  3645 414848.341  352 1168          - 313625.391      -  21.4 2445s
  3668  3646 602047.584 1220 1090          - 313625.391      -  21.3 2450s
  3672  3649 424707.286  754 1280          - 317702.040      -  21.3 2455s
  3679  3653 3405087.08  452 1377          - 317702.040      -  21.3 2460s
  3686  3658 5916506.31 1213 1408          - 317702.040      -  21.2 2465s
  3692  3662 625449.682 1505 1156          - 317702.040      -  21.2 2470s
  3696  3665 414974.226  117 1349          - 317702.040      -  21.2 2475s
  3702  3669 3484412.33  705 1212          - 317702.040      -  21.1 2482s
  3705  3671 415408.672  709 1389          - 317702.040      -  21.1 2485s
  3711  3676 602047.584 1354 1061          - 317702.040      -  32.9 2495s
  3713  3678 5915523.78 1212 1262          - 317702.040      -  32.8 2503s
  3714  3678 745192.200 1637 1399          - 330894.742      -  32.8 2510s
  3716  3680 745576.782 1683 1405          - 330894.742      -  32.8 2515s
  3718  3681 5357805.99 1096 1440          - 330894.742      -  32.8 2520s
  3722  3684 616028.146 1545 1200          - 330894.742      -  32.8 2525s
  3726  3686 5915627.91 1290 1158          - 330894.742      -  32.7 2531s
  3730  3689 434376.682  848 1158          - 330894.742      -  32.7 2535s
  3734  3692 516256.118 1038 1192          - 330894.742      -  32.7 2541s
  3735  3692 414848.341  299 1097          - 330894.742      -  32.7 2545s
  3736  3693 501086.792 1060 1097          - 330894.742      -  32.6 2554s
  3737  3697 585759.515   26 1804          - 330906.377      -  40.3 2556s
  3741  3699 1608565.76   27 1799          - 387330.406      -  40.5 2560s
  3830  3768 763699.949   42 1654          - 401698.587      -  42.7 2566s
  3974  3872 848546.169   77 1614          - 401698.587      -  45.9 2570s
  4217  4038 834336.918  141 1467          - 401698.587      -  46.0 2575s
  4401  4181 857778.111  169 1400          - 401698.587      -  46.0 2581s
  4635  4363 876674.454  224 1287          - 401698.587      -  46.3 2586s
  4843  4461 876746.121  283 1272          - 401698.587      -  46.0 2590s
  5116  4692 876817.788  350 1261          - 401698.587      -  45.6 2595s
  5382  4838 876963.187  418 1281          - 401698.587      -  44.5 2600s
  5608  5017 892384.376  484 1213          - 401698.587      -  44.3 2605s
  5850  5178 892429.333  568 1159          - 401698.587      -  45.4 2613s
  5971  5260 900250.566  597 1131          - 401698.587      -  44.8 2615s
  6259  5345 900451.465  682 1090          - 401698.587      -  43.4 2621s
  6433  5536 900456.703  727 1036          - 401698.587      -  42.9 2625s
  6717  5609 920832.214  807  992          - 401698.587      -  42.3 2630s
  6900  5783 920983.027  855  914          - 401698.587      -  41.7 2637s
  6999  5933 920983.027  875  905          - 401698.587      -  41.9 2641s
  7182  6051 929534.242  925  892          - 401698.587      -  41.1 2646s
  7361  6231 930296.624  973  870          - 401698.587      -  41.4 2655s
  7603  6323 957518.558 1032  841          - 401698.587      -  40.5 2661s
  7776  6397 957569.060 1053  832          - 401698.587      -  40.2 2665s
  7908  6613 971838.829 1055  846          - 401698.587      -  40.3 2670s
  8451  6981 957882.071 1193  940          - 401698.587      -  38.4 2679s
  8730  7103 957984.117 1267  880          - 401698.587      -  37.7 2683s
  8949  7230 965739.306 1300  856          - 401698.587      -  36.9 2689s
  9157  7471 957982.836 1313  834          - 401698.587      -  36.7 2693s
  9467  7387 958445.559 1383  861          - 401698.587      -  36.0 2695s
  9772  7899 966567.526 1454  801          - 401698.587      -  35.2 2701s
 10409  8321 967237.030 1610  767          - 401698.587      -  33.3 2707s
 10741  8523 967237.030 1693  768          - 401698.587      -  32.4 2710s
 11334  8886 967410.470 1835  764          - 401698.587      -  31.1 2715s
 11897  9224 967505.456 1978  750          - 401698.587      -  30.0 2721s
 12146  9415 971015.632 2036  778          - 401698.587      -  29.7 2725s
 12701  9790 971898.457 2170  753          - 401698.587      -  28.9 2731s
 13255 10151 972648.110 2297  750          - 401698.587      -  28.1 2736s
 13793 10500 975801.657 2422  776          - 401698.587      -  27.4 2743s
 14056 10672 979366.394 2482  749          - 401698.587      -  27.1 2747s
 14316 10848 976244.369 2541  776          - 401698.587      -  26.8 2751s
 14579 11037 982787.960 2603  807          - 401698.587      -  26.5 2755s
 15105 11453 975256.918 2724  750          - 401698.587      -  25.9 2762s
 15350 11552 977129.794 2779  776          - 401698.587      -  25.6 2766s
 15449 11799 977312.087 2828  776          - 401698.587      -  25.6 2770s
 15946 12300 976523.584 2943  749          - 401698.587      -  25.1 2777s
 16197 12539 976875.134 3001  750          - 401698.587      -  24.9 2781s
 16684 13035 977555.233 3115  748          - 401698.587      -  24.4 2787s
 16932 13283 978588.140 3171  776          - 401698.587      -  24.2 2792s
 17180 13507 978336.168 3228  750          - 401698.587      -  24.0 2795s
 17637 13967 978925.640 3337  748          - 401698.587      -  23.8 2802s
 17864 14198 979264.400 3391  749          - 401698.587      -  23.7 2806s
 18095 14428 979607.002 3447  749          - 401698.587      -  23.6 2810s
 18553 14885 980253.223 3558  750          - 401698.587      -  23.4 2818s
 18782 15115 982776.070 3613  751          - 401698.587      -  23.3 2821s
 19012 15344 982925.958 3669  751          - 401698.587      -  23.1 2825s
 19459 15669 981452.330 3779  748          - 401698.587      -  23.0 2835s
 19807 16150 981757.211 3832  750          - 401698.587      -  22.8 2843s
 20049 16399 982051.883 3889  749          - 401698.587      -  22.6 2848s
 20298 16645 986749.295 3945  807          - 401698.587      -  22.5 2852s
 20544 16896 982651.437 4002  749          - 401698.587      -  22.3 2856s
 20795 17156 982951.214 4059  748          - 401698.587      -  22.2 2861s
 21309 17658 984324.558 4187  731          - 401698.587      -  21.8 2868s
 21558 17844 984471.738 4248  714          - 401698.587      -  21.6 2871s
 21936 18227 984471.738 4311  715          - 401698.587      -  21.7 2876s
 22127 18422 984471.738 4343  715          - 401698.587      -  21.7 2880s
 22518 18813 984471.738 4409  715          - 401698.587      -  21.8 2887s
 22713 19007 984471.738 4442  714          - 401698.587      -  21.9 2890s
 23113 19415 984471.738 4509  715          - 401698.587      -  21.9 2895s
 23516 19814 984471.738 4574  714          - 401698.587      -  22.0 2900s
 23911 20208 984471.738 4638  714          - 401698.587      -  22.1 2907s
 24108 20408 984471.738 4670  714          - 401698.587      -  22.1 2910s
 24508 20805 984471.738 4736  714          - 401698.587      -  22.2 2918s
 24705 21010 984471.738 4768  714          - 401698.587      -  22.3 2922s
 24910 21207 984471.738 4801  715          - 401698.587      -  22.3 2925s
 25313 21615 984471.738 4864  714          - 401698.587      -  22.3 2931s
 25717 22021 1117949.09 4926  788          - 401698.587      -  22.4 2937s
 25921 22223 984471.738 4958  714          - 401698.587      -  22.4 2940s
 26328 22631 984471.738 5021  715          - 401698.587      -  22.4 2947s
 26531 22830 984471.738 5052  714          - 401698.587      -  22.4 2950s
 26936 23230 984471.738 5113  715          - 401698.587      -  22.5 2957s
 27328 23619 984471.738 5176  714          - 401698.587      -  22.6 2962s
 27521 23816 984471.738 5207  715          - 401698.587      -  22.6 2965s
 27912 24207 1060465.27 5271  774          - 401698.587      -  22.7 2972s
 28109 24409 984471.738 5305  715          - 401698.587      -  22.7 2975s
 28509 24674 984471.738 5375  715          - 401698.587      -  22.8 2981s
 28771 25064 1058623.78 5443  774          - 401698.587      -  23.0 2986s
 29166 25460 984471.738 5516  714          - 401698.587      -  23.1 2991s
 29562 25854 1111067.83 5588  780          - 401698.587      -  23.2 2997s
 29941 26218 984471.738 5660  714          - 401698.587      -  23.4 3001s
 30296 26573 984471.738 5731  715          - 401698.587      -  23.7 3007s
 30475 26750 1055154.94 5767  774          - 401698.587      -  23.8 3010s
 30830 27105 984471.738 5838  714          - 401698.587      -  24.1 3016s
 31186 27462 984471.738 5908  714          - 401698.587      -  24.3 3022s
H31541 27709                    2.818452e+08 401698.587   100%  24.6 3067s
H31542 27709                    2.225523e+08 401698.587   100%  24.5 3069s
 31611 27711 1106862.28 5978  779 2.2255e+08 401698.587   100%  24.6 3080s
H31612 27711                    2.281496e+07 401698.587  98.2%  24.6 3080s
H31638 27764                    2.092757e+07 401698.587  98.1%  24.6 3084s
H31665 27764                    1.835179e+07 401698.587  97.8%  24.6 3084s
 31666 27817 1106709.22 5992  779 1.8352e+07 401698.587  97.8%  24.6 3091s
H31693 27817                    1.446262e+07 401698.587  97.2%  24.6 3091s
 31719 27897 984471.738 6006  714 1.4463e+07 401698.587  97.2%  24.6 3097s
H31774 27897                    1.427598e+07 401698.587  97.2%  24.7 3097s
H31798 27897                    1.286253e+07 401698.587  96.9%  24.7 3098s
 31799 27949 984471.738 6033  715 1.2863e+07 401698.587  96.9%  24.7 3102s
H31824 27949                    1.245872e+07 401698.587  96.8%  24.8 3102s
H31850 27949                    1.207304e+07 401698.587  96.7%  24.8 3102s
 31851 28001 984471.738 6046  714 1.2073e+07 401698.587  96.7%  24.8 3108s
H31876 28001                    1.178894e+07 401698.587  96.6%  24.8 3108s
H31902 28001                    1.162647e+07 401698.587  96.5%  24.8 3108s
 31903 28082 984471.738 6059  715 1.1626e+07 401698.587  96.5%  24.8 3110s
H31928 28082                    1.096963e+07 401698.587  96.3%  24.8 3110s
 32167 28437 1105435.45 6108  779 1.0970e+07 401698.587  96.3%  25.0 3118s
 32339 28496 984471.738 6139  715 1.0970e+07 401698.587  96.3%  25.0 3124s
H32397 28496                    1.096963e+07 401698.587  96.3%  25.1 3124s
 32398 28548 984471.738 6168  714 1.0970e+07 401698.587  96.3%  25.1 3127s
H32423 28548                    1.089427e+07 401698.587  96.3%  25.1 3127s
H32449 28548                    1.079372e+07 401698.587  96.3%  25.1 3127s
 32450 28652 984471.738 6181  715 1.0794e+07 401698.587  96.3%  25.1 3130s
H32714 28936                    9934816.7207 401698.587  96.0%  25.3 3136s
H32838 29052                    9858396.7724 401698.587  95.9%  25.4 3140s
H33000 29284                    9858396.7497 401698.587  95.9%  25.4 3147s
H33186 29344                    9645580.2607 401698.587  95.8%  25.5 3151s
H33246 29365                    9511688.9737 401698.587  95.8%  25.5 3156s
H33266 29365                    9485002.4695 401698.587  95.8%  25.5 3156s
 33267 29511 984471.738 6313  715 9485002.47 401698.587  95.8%  25.5 3160s
H33293 29511                    9353215.8515 401698.587  95.7%  25.6 3160s
 33597 29889 984471.738 6359  715 9353215.85 401698.587  95.7%  25.7 3168s
 33791 30076 1048431.38 6395  774 9353215.85 401698.587  95.7%  25.8 3171s
 34172 30466 984471.738 6465  715 9353215.85 401698.587  95.7%  26.0 3177s
H34368 30585                    8871938.2834 401698.587  95.5%  26.0 3186s
 34487 30783 1047275.09 6503  774 8871938.28 401698.587  95.5%  26.1 3191s
 34685 30982 984471.738 6541  715 8871938.28 401698.587  95.5%  26.1 3195s
H35086 31314                    8817980.6535 401698.587  95.4%  26.3 3202s
 35418 31685 984471.738 6663  715 8817980.65 401698.587  95.4%  26.4 3207s
 35587 31830 984471.738 6703  715 8817980.65 401698.587  95.4%  26.6 3210s
 35857 32066 1044405.80 6771  774 8817980.65 401698.587  95.4%  26.8 3217s
 35969 32207 1097653.16 6798  778 8817980.65 401698.587  95.4%  26.9 3220s
H36113 32209                    8630958.7289 401698.587  95.3%  27.0 3227s
H36114 32209                    8570274.8667 401698.587  95.3%  27.0 3227s
 36115 32364 984471.738 6831  715 8570274.87 401698.587  95.3%  27.0 3231s
 36406 32621 984471.738 6908  714 8570274.87 401698.587  95.3%  27.4 3236s
 36672 32774 984471.738 6985  715 8570274.87 401698.587  95.3%  27.8 3246s
 36696 32894 984471.738 6991  715 8570274.87 401698.587  95.3%  27.8 3250s
 36904 33070 984471.738 7050  714 8570274.87 401698.587  95.3%  28.1 3255s
 37110 33418 984471.738 7103  715 8570274.87 401698.587  95.3%  28.3 3264s
 37340 33669 984471.738 7139  715 8570274.87 401698.587  95.3%  28.3 3267s
 37591 33918 984471.738 7180  714 8570274.87 401698.587  95.3%  28.3 3272s
 37840 34171 1039587.96 7221  776 8570274.87 401698.587  95.3%  28.3 3277s
 38093 34425 984471.738 7266  714 8570274.87 401698.587  95.3%  28.3 3281s
 38347 34675 1091651.03 7310  773 8570274.87 401698.587  95.3%  28.3 3285s
 38847 35175 984471.738 7398  714 8570274.87 401698.587  95.3%  28.3 3292s
 39097 35423 984471.738 7442  714 8570274.87 401698.587  95.3%  28.3 3295s
 39592 35910 984471.738 7530  714 8570274.87 401698.587  95.3%  28.2 3303s
 39832 36142 984471.738 7574  714 8570274.87 401698.587  95.3%  28.2 3306s
 40301 36620 1087411.85 7662  770 8570274.87 401698.587  95.3%  28.3 3313s
 40542 36874 1034384.70 7707  773 8570274.87 401698.587  95.3%  28.3 3318s
 40796 37127 984471.738 7753  715 8570274.87 401698.587  95.3%  28.2 3323s
 41049 37284 1033399.72 7799  774 8570274.87 401698.587  95.3%  28.2 3328s
H41105 37284                    8550611.6921 401698.587  95.3%  28.2 3329s
H41205 37284                    8526467.4881 401698.587  95.3%  28.2 3329s
 41206 37533 984471.738 7828  714 8526467.49 401698.587  95.3%  28.2 3334s
 41455 37782 984471.738 7874  714 8526467.49 401698.587  95.3%  28.1 3339s
 41704 37908 984471.738 7921  715 8526467.49 401698.587  95.3%  28.1 3348s
 41830 38042 1083815.55 7952  769 8526467.49 401698.587  95.3%  28.1 3351s
 42221 38550 984471.738 8024  714 8526467.49 401698.587  95.3%  28.1 3358s
 42472 38800 984471.738 8071  715 8526467.49 401698.587  95.3%  28.1 3362s
 42722 39050 984471.738 8118  714 8526467.49 401698.587  95.3%  28.0 3366s
 43221 39504 1080542.67 8212  774 8526467.49 401698.587  95.3%  28.0 3372s
 43426 39750 984471.738 8253  715 8526467.49 401698.587  95.3%  28.0 3375s
 43913 40200 1027575.48 8343  771 8526467.49 401698.587  95.3%  27.9 3381s
 44360 40669 984471.738 8428  714 8526467.49 401698.587  95.3%  27.9 3387s
 44591 40877 1077295.66 8472  774 8526467.49 401698.587  95.3%  27.9 3391s
H44799 40916                    8084695.9496 401698.587  95.0%  27.9 3395s
 45081 41375 984471.738 8556  714 8084695.95 401698.587  95.0%  27.9 3403s
 45297 41613 984471.738 8601  715 8084695.95 401698.587  95.0%  27.8 3407s
 45535 41817 984471.738 8645  715 8084695.95 401698.587  95.0%  27.8 3410s
 45739 42059 984471.738 8685  715 8084695.95 401698.587  95.0%  27.8 3415s
 46148 42426 984471.738 8774  714 8084695.95 401698.587  95.0%  27.8 3423s
 46348 42668 1022543.52 8813  773 8084695.95 401698.587  95.0%  27.8 3427s
 46590 42906 1073077.31 8858  775 8084695.95 401698.587  95.0%  27.8 3432s
 46828 43052 1021579.95 8903  771 8084695.95 401698.587  95.0%  27.8 3440s
 47176 43497 1071792.55 8978  775 8084695.95 401698.587  95.0%  27.7 3449s
 47419 43748 984471.738 9020  714 8084695.95 401698.587  95.0%  27.7 3453s
 47670 43956 984471.738 9066  714 8084695.95 401698.587  95.0%  27.7 3456s
 47878 44210 984471.738 9107  715 8084695.95 401698.587  95.0%  27.7 3460s
 48385 44682 984471.738 9203  715 8084695.95 401698.587  95.0%  27.6 3466s
 48852 45153 1017404.49 9293  774 8084695.95 401698.587  95.0%  27.6 3472s
 49075 45400 984471.738 9336  714 8084695.95 401698.587  95.0%  27.6 3476s
 49571 45865 984471.738 9431  715 8084695.95 401698.587  95.0%  27.5 3483s
 49787 46112 984471.738 9479  715 8084695.95 401698.587  95.0%  27.5 3487s
 50034 46340 984471.738 9527  715 8084695.95 401698.587  95.0%  27.5 3490s
H50288 46367                    7985304.8211 401698.587  95.0%  27.5 3494s
 50289 46565 1014256.83 9587  774 7985304.82 401698.587  95.0%  27.5 3498s
 50487 46814 1064833.45 9628  775 7985304.82 401698.587  95.0%  27.5 3501s
 50736 47049 984471.738 9677  715 7985304.82 401698.587  95.0%  27.4 3506s
 51171 47483 1012329.70 9767  774 7985304.82 401698.587  95.0%  27.4 3512s
 51405 47726 984471.738 9815  715 7985304.82 401698.587  95.0%  27.4 3517s
 51853 48176 984471.738 9906  714 7985304.82 401698.587  95.0%  27.4 3522s
 52098 48178 984471.738 9954  714 7985304.82 401698.587  95.0%  27.3 3528s
 52100 48385 1061343.19 9954  774 7985304.82 401698.587  95.0%  27.3 3532s
 52307 48586 984471.738 9999  715 7985304.82 401698.587  95.0%  27.3 3535s
 52751 49015 984471.738 10091  715 7985304.82 401698.587  95.0%  27.3 3544s
