
Gurobi 11.0.3 (linux64, Java) logging started sáb 20 dez 2025 09:32:57 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693
Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 2.8398712201892718e-08
Set parameter Threads to value 1
Set parameter NodefileDir to value "/home/ps12398/efpe/goalProgrammingMarcos/"
Set parameter NodefileStart to value 0.1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads

Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Optimize a model with 257643 rows, 174944 columns and 1943429 nonzeros
Model fingerprint: 0xb578f8d9
Model has 300 quadratic constraints
Variable types: 87326 continuous, 87618 integer (295 binary)
Coefficient statistics:
  Matrix range     [3e-03, 3e+06]
  QMatrix range    [3e-03, 5e+04]
  QLMatrix range   [1e+00, 5e+04]
  Objective range  [1e+00, 7e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 8e+06]
  QRHS range       [3e-03, 3e-03]
Presolve removed 255895 rows and 172676 columns
Presolve time: 0.85s
Presolved: 2891 rows, 2626 columns, 329427 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 295 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 953 continuous, 1673 integer (297 binary)
Found heuristic solution: objective 1.314929e+07

Root relaxation: objective 2.773605e+05, 805 iterations, 0.29 seconds (0.28 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 277360.548    0  516 1.3149e+07 277360.548  97.9%     -    2s
     0     0 888506.671    0  470 1.3149e+07 888506.671  93.2%     -    3s
     0     0 888562.893    0  471 1.3149e+07 888562.893  93.2%     -    5s
H    0     0                    4525456.9387 888562.893  80.4%     -    5s
     0     0 888562.893    0  471 4525456.94 888562.893  80.4%     -    5s
     0     0 888562.893    0  469 4525456.94 888562.893  80.4%     -    6s
     0     0 888562.893    0  467 4525456.94 888562.893  80.4%     -    7s
     0     2 888562.893    0  467 4525456.94 888562.893  80.4%     -    8s
    36    38 888604.038   27  444 4525456.94 888567.093  80.4%   1.0   10s
   221   223 888604.331  188  340 4525456.94 888567.093  80.4%   1.0   15s
H  358   358                    4245964.8927 888567.093  79.1%   1.0   18s
   410   412 888604.331  364  297 4245964.89 888567.093  79.1%   1.0   20s
H  456   456                    4238375.4994 888567.093  79.0%   1.0   21s
H  614   614                    4212386.4004 888567.093  78.9%   1.2   25s
H  699   699                    3831222.7407 888567.093  76.8%   1.2   27s
   791   793 889155.529  721  297 3831222.74 888567.093  76.8%   1.2   30s
H  812   812                    3798137.6022 888567.093  76.6%   1.3   31s
H  919   919                    3772709.7732 888567.093  76.4%   1.4   34s
   935   937 889410.218  864  296 3772709.77 888567.093  76.4%   1.4   35s
  1073  1075 889770.601  997  297 3772709.77 888567.093  76.4%   1.8   40s
H 1074  1074                    3764374.9441 888567.093  76.4%   1.8   40s
  8937  6366 1167794.83 3202  436 2605344.10 1066060.51  59.1%  28.3  262s
  9015  6444 1172126.75 3241  440 2605344.10 1066060.51  59.1%  28.6  265s
  9233  6662 1181483.97 3350  413 2605344.10 1066060.51  59.1%  28.8  270s
  9531  6960 1177733.87 3499  387 2605344.10 1066060.51  59.1%  28.5  275s
  9860  7289 1180807.52 3664  326 2605344.10 1066060.51  59.1%  28.1  280s
 10220  7649 1184342.58 3844  308 2605344.10 1066060.51  59.1%  27.8  285s
 10548  7977 1191920.14 4008  362 2605344.10 1066060.51  59.1%  28.0  290s
 10901  8330 1194586.43 4184  318 2605344.10 1066060.51  59.1%  27.9  295s
 11267  8696 1207866.25 4367  383 2605344.10 1066060.51  59.1%  27.8  300s
H11547  8974                    2578716.9100 1066060.51  58.7%  27.7  304s
 11629  9058 1216469.97 4548  371 2578716.91 1066060.51  58.7%  27.6  305s
H11630  9057                    2549309.4487 1066060.51  58.2%  27.6  305s
H11711  9138                    2461028.7552 1066060.51  56.7%  27.5  306s
H11755  9182                    2460914.6565 1066060.51  56.7%  27.5  307s
 11933  9362 1224324.90 4700  368 2460914.66 1066060.51  56.7%  27.3  310s
H11979  9406                    2460837.5253 1066060.51  56.7%  27.3  310s
H12040  9467                    2460837.5204 1066060.51  56.7%  27.3  312s
 12198  9627 1223368.50 4833  299 2460837.52 1066060.51  56.7%  27.3  315s
 12415  9844 1234762.57 4941  348 2460837.52 1066060.51  56.7%  27.6  320s
 12621 10050 1240900.66 5044  372 2460837.52 1066060.51  56.7%  28.3  325s
 12841 10270 1249640.10 5154  378 2460837.52 1066060.51  56.7%  29.2  330s
 12995 10424 1261422.29 5231  406 2460837.52 1066060.51  56.7%  30.0  335s
H13122 10549                    2432298.9164 1066060.51  56.2%  29.9  338s
 13219 10648 1265437.41 5343  356 2432298.92 1066060.51  56.2%  29.8  340s
 13283 10712 1265963.69 5375  342 2432298.92 1066060.51  56.2%  29.7  345s
 13339 10768 1266399.76 5403  330 2432298.92 1066060.51  56.2%  29.7  351s
 13551 10980 1268476.60 5509  297 2432298.92 1066060.51  56.2%  29.8  355s
 13801 11230 1273264.96 5634  366 2432298.92 1066060.51  56.2%  30.6  360s
 13987 11416 1330612.36 5727  400 2432298.92 1066060.51  56.2%  31.8  365s
 14179 11608 1333640.65 5823  386 2432298.92 1066060.51  56.2%  32.7  370s
 14422 11851 1338670.73 5945  392 2432298.92 1066060.51  56.2%  33.8  375s
 14625 12054 1392612.03 6046  407 2432298.92 1066060.51  56.2%  34.4  380s
 14763 12192 1408939.55 6115  388 2432298.92 1066060.51  56.2%  35.2  385s
 14992 12421 1412595.25 6230  369 2432298.92 1066060.51  56.2%  36.1  390s
 15001 12430 1418422.38 6234  386 2432298.92 1066060.51  56.2%  36.1  397s
 15094 12523 1518598.09 6281  401 2432298.92 1066060.51  56.2%  36.5  400s
 15300 12729 1527478.65 6384  373 2432298.92 1066060.51  56.2%  37.4  405s
 15581 13010 1542898.25 6524  380 2432298.92 1066060.51  56.2%  37.6  410s
 15823 13252 1543397.90 6645  325 2432298.92 1066060.51  56.2%  38.6  415s
 16189 13618 1550107.19 6828  334 2432298.92 1066060.51  56.2%  38.6  420s
 16514 13943 1559475.85 6991  338 2432298.92 1066060.51  56.2%  39.2  425s
 16759 14188 1571482.94 7113  356 2432298.92 1066060.51  56.2%  40.2  430s
 17025 14454 1581822.01 7246  356 2432298.92 1066060.51  56.2%  41.1  435s
 17251 14680 1590142.85 7359  373 2432298.92 1066060.51  56.2%  42.1  440s
 17508 14937 1597581.63 7488  364 2432298.92 1066060.51  56.2%  42.9  445s
 17796 15225 1658499.42 7632  382 2432298.92 1066060.51  56.2%  42.7  450s
 18091 15520 1668647.29 7779  342 2432298.92 1066060.51  56.2%  43.1  455s
H18136 15563                    2432110.8155 1066060.51  56.2%  43.2  455s
 18362 15791 1682229.80 7915  362 2432110.82 1066060.51  56.2%  43.7  460s
 18620 16049 1694543.65 8044  389 2432110.82 1066060.51  56.2%  44.2  465s
 18860 16289 1709538.02 8164  353 2432110.82 1066060.51  56.2%  44.3  470s
 19106 16535 1780548.47 8287  357 2432110.82 1066060.51  56.2%  44.4  475s
 19325 16754 1799462.06 8396  311 2432110.82 1066060.51  56.2%  44.5  480s
H19550 16977                    2432110.7975 1066060.51  56.2%  44.4  484s
 19590 17019 1803801.02 8420  371 2432110.80 1066060.51  56.2%  44.4  485s
 19764 17193 1805461.18 8419  349 2432110.80 1066060.51  56.2%  44.5  490s
 19998 17427 1802230.94 8415  340 2432110.80 1066060.51  56.2%  44.4  495s
 20072 17501 1808233.49 8420  353 2432110.80 1066060.51  56.2%  44.4  504s
 20083 17512 1804686.35 8419  355 2432110.80 1066060.51  56.2%  44.4  505s
 20277 17706 1805505.28 8420  366 2432110.80 1066060.51  56.2%  44.4  510s
 20508 17937 1817367.95 8420  368 2432110.80 1066060.51  56.2%  44.6  515s
 20754 18183 1824851.79 8420  360 2432110.80 1066060.51  56.2%  44.4  520s
 21047 18476 1813919.44 8420  357 2432110.80 1066060.51  56.2%  44.4  525s
 21276 18705 1809364.17 8416  362 2432110.80 1066060.51  56.2%  44.5  530s
 21547 18976 1070709.33  108  405 2432110.80 1066060.51  56.2%  44.3  535s
 21895 19324 1072146.95  282  405 2432110.80 1066060.51  56.2%  43.8  540s
 22172 19601 1072788.08  420  364 2432110.80 1066060.51  56.2%  43.4  545s
 22449 19878 1073387.50  559  343 2432110.80 1066060.51  56.2%  43.1  550s
 22587 20016 1073387.50  628  331 2432110.80 1066060.51  56.2%  43.0  561s
 22706 20135 1073925.10  687  370 2432110.80 1066060.51  56.2%  42.9  565s
 22993 20422 1074419.55  831  385 2432110.80 1066060.51  56.2%  42.8  570s
 23316 20745 1074445.90  992  355 2432110.80 1066060.51  56.2%  42.6  575s
 23616 21045 1074627.25 1142  313 2432110.80 1066060.51  56.2%  42.3  580s
 23989 21418 1075804.39 1329  297 2432110.80 1066060.51  56.2%  41.9  585s
 24291 21720 1078564.06 1480  345 2432110.80 1066060.51  56.2%  41.6  590s
 24690 22119 1082005.14 1679  343 2432110.80 1066060.51  56.2%  41.2  595s
 25042 22471 1083964.54 1855  298 2432110.80 1066060.51  56.2%  40.8  600s
 25143 22572 1087129.67 1906  334 2432110.80 1066060.51  56.2%  40.7  607s
 25321 22750 1086712.74 1995  298 2432110.80 1066060.51  56.2%  40.5  610s
 25697 23126 1092394.01 2183  297 2432110.80 1066060.51  56.2%  40.2  615s
 26010 23439 1100945.11 2339  327 2432110.80 1066060.51  56.2%  40.2  620s
 26442 23871 1135159.73 2555  301 2432110.80 1066060.51  56.2%  39.8  625s
 26830 24259 1153559.71 2749  308 2432110.80 1066060.51  56.2%  39.5  630s
 27182 24611 1168073.43 2925  327 2432110.80 1066060.51  56.2%  39.5  635s
 27540 24969 1182271.75 3104  302 2432110.80 1066060.51  56.2%  39.4  640s
Created node file directory '/home/ps12398/efpe/goalProgrammingMarcos//grbnodes13'
 27956 25385 1204228.52 3312  335 2432110.80 1066060.51  56.2%  39.1  734s
 27958 25387 1212154.96 3313  337 2432110.80 1066060.51  56.2%  39.1  735s
 28231 25660 1212085.28 3450  304 2432110.80 1066060.51  56.2%  39.1  740s
 28551 25980 1244739.93 3610  334 2432110.80 1066060.51  56.2%  39.1  745s
 28840 26269 1289273.79 3754  333 2432110.80 1066060.51  56.2%  39.1  750s
 29137 26566 1319646.59 3903  332 2432110.80 1066060.51  56.2%  39.1  755s
 29396 26825 1376383.52 4032  368 2432110.80 1066060.51  56.2%  39.3  760s
 29607 27036 1384755.58 4138  377 2432110.80 1066060.51  56.2%  39.5  765s
 29796 27225 1400079.75 4232  372 2432110.80 1066060.51  56.2%  40.0  770s
 30006 27435 1404103.46 4337  345 2432110.80 1066060.51  56.2%  40.2  775s
 30214 27643 1414400.86 4441  332 2432110.80 1066060.51  56.2%  40.2  785s
 30450 27879 1423183.96 4559  387 2432110.80 1066060.51  56.2%  40.0  790s
 30790 28219 1435616.33 4729  369 2432110.80 1066060.51  56.2%  40.0  795s
 31078 28507 1435823.25 4873  315 2432110.80 1066060.51  56.2%  40.2  800s
H31314 28741                    2432110.7453 1066060.51  56.2%  40.4  803s
 31375 28804 1487318.42 5022  393 2432110.75 1066060.51  56.2%  40.5  805s
 31634 29063 1503938.99 5151  378 2432110.75 1066060.51  56.2%  40.7  810s
H31860 29287                    2422684.0860 1066060.51  56.0%  40.8  814s
 31920 29349 1533930.73 5294  332 2422684.09 1066060.51  56.0%  40.9  815s
 32202 29631 1536844.81 5435  324 2422684.09 1066060.51  56.0%  41.0  820s
 32492 29921 1521873.55 5580  311 2422684.09 1066060.51  56.0%  41.1  825s
 32818 30247 1542971.51 5743  324 2422684.09 1066060.51  56.0%  41.2  830s
 33082 30511 1533052.60 5875  337 2422684.09 1066060.51  56.0%  41.4  835s
 33402 30831 1545802.40 6035  329 2422684.09 1066060.51  56.0%  41.6  840s
 33452 30881 1534281.56 6060  316 2422684.09 1066060.51  56.0%  41.6  912s
 33566 30995 1533895.08 6117  301 2422684.09 1066060.51  56.0%  41.7  915s
 33798 31227 1546512.70 6233  314 2422684.09 1066060.51  56.0%  41.8  920s
 34089 31518 1545328.67 6379  298 2422684.09 1066060.51  56.0%  41.7  925s
 34360 31789 1560872.52 6514  340 2422684.09 1066060.51  56.0%  41.5  930s
 34590 32019 1560425.05 6629  326 2422684.09 1066060.51  56.0%  41.5  935s
 34860 32289 1563087.76 6764  297 2422684.09 1066060.51  56.0%  41.4  940s
 35135 32564 1568605.47 6902  297 2422684.09 1066060.51  56.0%  41.4  945s
 35285 32714 1577163.75 6977  311 2422684.09 1066060.51  56.0%  41.4  954s
 35291 32720 1571171.77 6980  298 2422684.09 1066060.51  56.0%  41.4  955s
 35520 32949 1583354.97 7094  371 2422684.09 1066060.51  56.0%  41.4  960s
 35832 33261 1639999.89 7250  378 2422684.09 1066060.51  56.0%  41.4  965s
 36155 33584 1639193.34 7412  302 2422684.09 1066060.51  56.0%  41.2  970s
 36563 33992 1654011.50 7616  378 2422684.09 1066060.51  56.0%  41.0  975s
 36861 34290 1657051.46 7765  310 2422684.09 1066060.51  56.0%  41.0  980s
 37302 34731 1665108.97 7985  299 2422684.09 1066060.51  56.0%  40.7  985s
 37685 35114 1671382.20 8177  307 2422684.09 1066060.51  56.0%  40.4  990s
 38028 35457 1719109.18 8348  369 2422684.09 1066060.51  56.0%  40.5  995s
 38259 35688 1735587.14 8433  364 2422684.09 1066060.51  56.0%  40.9 1000s
 38384 35813 1732956.41 8432  371 2422684.09 1066060.51  56.0%  41.0 1097s
 38439 35868 1735491.11 8434  371 2422684.09 1066060.51  56.0%  41.1 1100s
 38628 36057 1720367.10 8433  367 2422684.09 1066060.51  56.0%  41.2 1105s
 38777 36206 1740731.95 8434  368 2422684.09 1066060.51  56.0%  41.4 1110s
 38938 36367 1761247.24 8432  371 2422684.09 1066060.51  56.0%  41.5 1115s
H39074 36501                    2422437.7004 1066060.51  56.0%  41.6 1118s
 39082 36511 1732435.34 8430  371 2422437.70 1066060.51  56.0%  41.6 1120s
 39273 36702 1715293.02 8434  368 2422437.70 1066060.51  56.0%  41.7 1125s
 39431 36860 1718988.63 8434  373 2422437.70 1066060.51  56.0%  41.8 1130s
 39580 37009 1718820.03 8433  372 2422437.70 1066060.51  56.0%  42.0 1135s
 39794 37223 1716591.07 8434  358 2422437.70 1066060.51  56.0%  42.0 1140s
 39949 37378 1741891.55 8434  362 2422437.70 1066060.51  56.0%  42.1 1145s
 40136 37565 1733732.85 8431  366 2422437.70 1066060.51  56.0%  42.3 1150s
 40332 37761 1072061.22   89  412 2422437.70 1066060.51  56.0%  42.3 1164s
 40344 37773 1073975.41   95  408 2422437.70 1066060.51  56.0%  42.3 1165s
 40356 37785 1073305.81  101  407 2422437.70 1066060.51  56.0%  42.2 1177s
 40466 37895 1074816.78  156  406 2422437.70 1066060.51  56.0%  42.1 1180s
 40744 38173 1077782.47  295  374 2422437.70 1066060.51  56.0%  41.9 1185s
 41009 38438 1083399.98  427  377 2422437.70 1066060.51  56.0%  41.7 1190s
 41233 38662 1084014.17  539  370 2422437.70 1066060.51  56.0%  41.6 1195s
 41550 38979 1084589.39  698  369 2422437.70 1066060.51  56.0%  41.4 1200s
 41874 39303 1084694.74  860  356 2422437.70 1066060.51  56.0%  41.3 1205s
 42235 39664 1087099.27 1040  335 2422437.70 1066060.51  56.0%  41.1 1210s
 42558 39987 1105929.27 1202  297 2422437.70 1066060.51  56.0%  40.9 1215s
 42991 40420 1128574.21 1418  329 2422437.70 1066060.51  56.0%  40.7 1220s
 43421 40850 1157905.79 1633  301 2422437.70 1066060.51  56.0%  40.4 1299s
 43446 40875 1158436.11 1646  301 2422437.70 1066060.51  56.0%  40.3 1300s
 43817 41246 1166528.85 1831  323 2422437.70 1066060.51  56.0%  40.2 1305s
 44123 41552 1184553.28 1984  333 2422437.70 1066060.51  56.0%  40.1 1310s
 44379 41808 1205878.81 2112  334 2422437.70 1066060.51  56.0%  40.1 1315s
 44654 42083 1208570.00 2250  319 2422437.70 1066060.51  56.0%  40.1 1320s
 44991 42420 1218706.79 2418  326 2422437.70 1066060.51  56.0%  40.0 1325s
 45342 42771 1229700.33 2594  312 2422437.70 1066060.51  56.0%  39.8 1330s
 45614 43043 1236768.11 2730  297 2422437.70 1066060.51  56.0%  39.9 1335s
 45969 43398 1263479.13 2907  357 2422437.70 1066060.51  56.0%  39.8 1340s
 46274 43703 1256971.68 3060  299 2422437.70 1066060.51  56.0%  39.8 1345s
 46597 44026 1281155.13 3221  325 2422437.70 1066060.51  56.0%  39.9 1350s
 46856 44285 1285458.19 3351  331 2422437.70 1066060.51  56.0%  40.0 1355s
 46900 44329 1291804.88 3373  328 2422437.70 1066060.51  56.0%  40.0 1363s
 46952 44381 1289141.64 3399  316 2422437.70 1066060.51  56.0%  40.0 1365s
 47277 44706 1299332.93 3561  299 2422437.70 1066060.51  56.0%  40.0 1370s
 47646 45075 1320583.43 3746  303 2422437.70 1066060.51  56.0%  39.8 1375s
 48056 45485 1344027.51 3951  307 2422437.70 1066060.51  56.0%  39.5 1380s
 48404 45833 1344168.83 4125  299 2422437.70 1066060.51  56.0%  39.3 1385s
 48729 46158 1376216.92 4287  331 2422437.70 1066060.51  56.0%  39.3 1390s
 49019 46448 1358574.42 4432  315 2422437.70 1066060.51  56.0%  39.5 1395s
 49335 46764 1366947.36 4590  317 2422437.70 1066060.51  56.0%  39.6 1400s
 49595 47024 1381729.37 4720  364 2422437.70 1066060.51  56.0%  39.8 1405s
 49901 47330 1382546.54 4873  314 2422437.70 1066060.51  56.0%  39.9 1410s
 50161 47590 1405976.98 5003  382 2422437.70 1066060.51  56.0%  40.1 1415s
 50358 47787 1443798.23 5102  375 2422437.70 1066060.51  56.0%  40.2 1420s
 50577 48006 1447729.48 5211  357 2422437.70 1066060.51  56.0%  40.6 1425s
 50799 48228 1454765.95 5322  376 2422437.70 1066060.51  56.0%  40.9 1430s
H50870 48297                    2422169.2863 1066060.51  56.0%  41.0 1431s
 51015 48444 1460387.73 5430  320 2422169.29 1066060.51  56.0%  41.1 1435s
 51281 48710 1537605.63 5563  381 2422169.29 1066060.51  56.0%  41.2 1440s
 51461 48890 1585623.12 5653  337 2422169.29 1066060.51  56.0%  41.3 1512s
 51557 48986 1593876.01 5701  350 2422169.29 1066060.51  56.0%  41.4 1515s
 51772 49201 1623497.48 5809  323 2422169.29 1066060.51  56.0%  41.5 1520s
 51971 49400 1641760.73 5908  320 2422169.29 1066060.51  56.0%  41.5 1532s
 52053 49482 1632306.73 5949  363 2422169.29 1066060.51  56.0%  41.5 1535s
 52253 49682 1632301.49 6049  308 2422169.29 1066060.51  56.0%  41.7 1540s
 52498 49927 1633026.40 6172  324 2422169.29 1066060.51  56.0%  41.8 1545s
 52747 50176 1643067.19 6296  312 2422169.29 1066060.51  56.0%  41.9 1550s
